,종업원,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자비용,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,차입금,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,이자보상배율,금융비용부담률,자본유보율,자본잠식률,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
기타포괄손익누계액,0.162759533706882,0.3322239962188419,0.3565704264630876,0.3049614081335257,0.2232659296695525,0.16603233107110754,0.20610244443563033,0.34529568062287663,0.192057612898807,0.19113226887606555,1.0,0.2725629840519374,0.2879552975389127,0.2413757391962652,0.14277719712183462,0.2847263482410942,0.24053538950238,0.25528534231076255,0.248454503069697,0.20463711405208246,0.16650933702073303,0.23074707805236536,0.2700088634158908,0.24956787724358134,0.2344647691130304,0.19328530196522453,0.20038113084346879,0.18277821741859068,0.21231918893449422,0.15968487709936938,-0.1501581900640728,0.004600262265474873,0.23602870544721374,0.0038389665614767384,0.03425224817785362,0.03418686666163757,-0.0009112769876749978,-0.000755522618351618,-0.0005123838583939419,-0.007652912555650814,-0.002929141599454266,-0.028271045392436987,0.002721560015542354,-0.06344605672178237,0.016399949968489706,0.02766130487802935,-0.039343518153144866,0.00024736280401213437,-0.0007069968620186378,0.0005002702004084178,-0.00011199365877228058,-0.0010205647573016882,0.001481212439052799,0.04173681295319774,0.022606130275898684,-0.004206413969170209,0.027214648680523795,-0.03354924124609125,-0.000568879118698948,-0.00039320095196813227,-0.014707079274177831,-0.022231913448707088,-0.003943108696532742,0.06780036834084015,-0.0019193761230622576,0.004273519654096058,0.0007172505088084484,0.012655699810354751,0.05565574135579156,-0.02036951062630407,-0.002425057553368657
이익잉여금,0.44383378618118186,0.7376014807338723,0.6756188665262185,0.5661725737566554,0.6754877980149597,0.4280406445558457,0.6414308921596851,0.8415338881435666,0.4235160891365954,0.39254416411815246,0.2725629840519374,1.0,0.579600834584217,0.44007243752585945,0.23984773258302802,0.6108006905334535,0.3448174880733498,0.7023182278925865,0.649972835573917,0.5663743408649352,0.4608306674253446,0.762691370839665,0.6596970583075411,0.5125613717684441,0.4031264743664798,0.7837271174099133,0.7331885490039672,0.76965894006228,0.4430722865795363,0.5141175422637162,-0.4129539772096329,-0.06700940974353801,0.37570543319442634,0.011761101885604768,0.10496021078215896,0.10369516310107013,-0.0018083724302137205,-0.0014997484344832774,-0.0010160623066044136,-0.016158297517586986,0.014640372770585153,-0.0924717134420432,0.1520041354542391,-0.13802791913970533,0.14843075237442357,0.010291885386208252,-0.12183873809500552,0.000557756128637011,0.14199454886808552,0.0010366192765700508,-0.0015163818838656881,-0.0011862497913395238,-0.0011113752682762607,0.053173130771630314,0.013503201944529992,-0.0023842422661937185,0.007229275310816208,0.007519789552838766,-0.001072273194257592,-0.00011272722174348427,-0.03659488172317512,-0.0776313976382813,-0.002076948902475276,0.19478233746547877,-0.009122410827178368,0.010984315853705424,0.007841724828941183,0.05270502082557116,0.1922467649089927,-0.020604356159382286,-0.00926205543044466
부채,0.3981541410492597,0.9413200522247472,0.8748206080751859,0.7843564134858548,0.8352973774998891,0.631322776493724,0.684575266715727,0.7759333296186505,0.6739018439834947,0.6312797513173878,0.2879552975389127,0.579600834584217,1.0,0.8840037146740783,0.6570505919568584,0.9009019120356498,0.5634416586295602,0.7380331504266309,0.6966723483831575,0.5846994521239136,0.47275553620925204,0.6913069368184374,0.6899060839227779,0.8028493845527397,0.8339688873916771,0.5346845404048253,0.5911182769852862,0.5027839652844098,0.5692725438291542,0.38185794845395243,-0.5749876184710597,0.2295485049523101,0.8245282326027087,-0.000408434134190351,-0.034930520696523464,-0.03573461769664921,-0.00011734736620100747,-0.00038146811904744664,0.0003943049055499809,0.03827395687973376,-0.009444379829899131,0.034013450761646476,-0.003313549279784922,-0.019261640728590965,-0.031025090240159522,0.03564454479576945,-0.004122798317808725,8.90729983482821e-06,-0.019246195076082013,0.000729607477005913,0.0026349707845433022,0.0013213608690456154,-0.0007868275635184675,0.05170482745243459,0.010532357861330593,0.001672253567544067,0.0019187938004944604,-0.05531876707782391,0.00015500787890240333,0.0003864037788435672,0.030353025743473608,-0.0004074155942425992,0.0012816564466120158,0.045254850960526276,-0.0042612318819230405,0.005492107110486355,0.001251082241778364,0.00902845449927598,0.05194424446957695,0.009367108496069098,-0.004020553422061946
비유동부채,0.30518418065486663,0.8076929414378304,0.8069494959245631,0.7340728708460518,0.6395469343378638,0.5058229845583575,0.48048697934312845,0.6548350330552731,0.6356786698134437,0.581082357118944,0.2413757391962652,0.44007243752585945,0.8840037146740783,1.0,0.8167160775660409,0.6187194268791625,0.2903176156592306,0.5276861147787145,0.4899075321059245,0.43178002946826216,0.3718954533859946,0.5460617264122339,0.5630624679277392,0.6867980083549087,0.7785616995310646,0.39889899093674236,0.43851449964702827,0.37503465727006813,0.5325882519115819,0.3069920901328377,-0.5338724089234905,0.2602549935075828,0.7886729983261583,-0.002381702914758083,-0.05753485352732029,-0.057219829730462884,5.543062313177643e-05,-0.0012590325285722996,0.0021545027006902276,0.092222103044564,-0.010140019172895837,0.04832908344338695,-0.013957320094432945,0.007929709776794018,-0.04104492784555344,0.00401473970609788,0.03150157703422042,0.0007637496444725852,-0.03053619066349254,0.001063440466458979,-1.213483431567008e-05,0.00014248115853051325,-0.000847306128592603,0.019671114560183122,0.005315673990700584,-0.0004291884599541851,-0.00490361754035738,-0.08643582712099966,0.001227582481565227,0.0014128258975172029,0.04584963225024278,0.029998913050281323,-0.0003553603935160938,-0.0068195499219736,0.00024257706999559356,-0.00041544753852976375,-0.0010111186980453594,-0.001433751864743737,0.006265912372044318,0.016845232910863026,0.00019051388333760443
장기차입금,0.156267444214491,0.573601649612548,0.5540138105915763,0.5185615347985684,0.4755668767826193,0.439914836599862,0.29378759937607435,0.41982282409364957,0.42467553888792203,0.3952648529264994,0.14277719712183462,0.23984773258302802,0.6570505919568584,0.8167160775660409,1.0,0.37631965100710046,0.1470062700919244,0.30965623206776605,0.2909643561028658,0.24292282930340287,0.20457869715734736,0.3317974358327059,0.3427757290799107,0.4669594474247818,0.5809550318694746,0.2066179293095748,0.24838180239274518,0.1887104477682107,0.37303943056002875,0.08579636602367732,-0.4387546576152022,0.383928612934535,0.8141722315052645,-0.007396004538030103,-0.12670049737606193,-0.12577885620284343,0.0009283536824454058,-0.0015069595093887343,0.0042262831815787,0.15505867917806979,-0.017870890991597527,0.10658025313406051,-0.03492216341653637,0.029591560425504863,-0.08494897622475368,-0.01849280894712017,0.08795960115702224,0.0010974769019611557,-0.05150556384778434,0.00161352690912184,-0.0002017196758124904,0.001156475779876599,-0.0008908655757467635,0.024125138740188644,0.0025979711691487242,0.0003939541489771123,-0.0033115220761187093,-0.11489563172477346,0.0026618068384707443,0.0025172517401744992,0.08355804372861354,0.06300438394219045,-0.0004449251035677125,-0.05752892220351467,0.0031096349452543,-0.0038670323940332403,-0.0017130085780977641,-0.01137424146873626,-0.04058940800757872,0.055387976433094455,0.0030006235668385123
유동부채,0.4215618768301646,0.8737855995957365,0.7655990979796482,0.6884658522891184,0.8628891071386113,0.6392507961357462,0.757493083716978,0.7445760709973073,0.6027466374837914,0.5629701772040778,0.2847263482410942,0.6108006905334535,0.9009019120356498,0.6187194268791625,0.37631965100710046,1.0,0.7116230799542966,0.8023765705522294,0.7647952409969717,0.62349221607015,0.484708110366738,0.7022388518511877,0.6931638297016599,0.7623548533255524,0.730912302773544,0.5708694822028199,0.6291968845751814,0.5374635160919362,0.5189076183828099,0.3935639788033077,-0.507396882899203,0.14819231067801789,0.6877670419827807,0.001516236693223298,-0.003996875583652252,-0.00563319236458689,-0.00025339260198821163,0.0005311829364343952,-0.0013506555209924667,-0.020665589145922356,-0.00621385679375492,0.011644751288938689,0.006637464393253777,-0.03176380360860339,-0.014383672862456709,0.057622244275558746,-0.03696330535077807,-0.0007110840103862238,-0.003964962313607814,0.00027326175514823736,0.004382731870172041,0.002051551848916254,-0.000560981459633801,0.07067678705918118,0.013418068669615653,0.0033612070264742427,0.007442342787380851,-0.013418083439254916,-0.0008887335194469787,-0.0006513409549879615,0.005803780074878594,-0.030849410127355176,0.0028915567607519037,0.08744317878743448,-0.007623642369481171,0.009867207453234937,0.0026867087967681457,0.017519035561052873,0.08603816857977525,9.356005083678333e-05,-0.007111737062618928
단기차입금,0.20976872021086224,0.527001862432997,0.4528310863056881,0.3902838023290518,0.538970475162215,0.50628175910275,0.4007611844564795,0.4132931563021565,0.3060159503366383,0.31230856968001,0.24053538950238,0.3448174880733498,0.5634416586295602,0.2903176156592306,0.1470062700919244,0.7116230799542966,1.0,0.44543896255438437,0.4300221036722743,0.3695697575810748,0.2567788402344698,0.3802592393711199,0.4199159724933382,0.49200951990876457,0.5112696752223028,0.2793700978890841,0.3363550598970465,0.25560107338785587,0.2651581453903284,0.046151735631473956,-0.3387016627415922,0.308140479472964,0.6543352129470469,-0.008332817528298612,-0.11235336372744577,-0.11157157451378912,0.0026659272348646115,0.004042181981324899,-0.0014839336440103765,-0.02359770098804112,-0.012276452599421584,0.11363858807680609,0.004222780481196886,-0.030561887973185323,-0.1107420250192988,0.043577098378397905,0.04751114407821971,-0.0032170625077526348,-0.04236482985611679,-0.0008514279569931313,0.002572103376874738,0.0005586722308707706,-0.0004283275779897664,0.055094193384739906,0.025006079853940048,0.008639533018492667,-0.0007367354699705866,-0.056803437902355834,-0.00027894558928251943,-0.0011737600490414396,0.03507198376941773,0.01300877804888747,0.007407152976133692,0.031192085177630818,-0.005178695192246074,0.0045436881020428175,-0.00011883731434977775,0.010925897906442637,0.04219829718397348,0.0835734548946133,-0.0040915397342709495
매출액,0.5129245371927801,0.7951572764042104,0.6973320836572791,0.6343630315714449,0.7889972211689039,0.5167430772903884,0.8275326488818844,0.7660283690638138,0.5472395552816095,0.5125550045356039,0.25528534231076255,0.7023182278925865,0.7380331504266309,0.5276861147787145,0.30965623206776605,0.8023765705522294,0.44543896255438437,1.0,0.9735261643432853,0.697438017250205,0.5225898674165111,0.7751914475728805,0.6984401813477621,0.6956290979976961,0.5824915087684159,0.6812711209455135,0.7106549269247305,0.6509799833496787,0.4685315714332272,0.516376159258696,-0.43454961930820585,-0.04620804377646526,0.48069133576101214,0.011369836379644335,0.11257950608034988,0.10917710967766163,-0.0023422988859084395,-0.0019599728868394555,-0.0012877114255883647,-0.018489016722429003,-0.006737008150349674,-0.09467986868240647,0.053612220733295746,-0.05033993760563525,0.08843059267396237,0.055467276263633146,-0.11336705472568144,0.0007544348667130772,0.0762500624880345,0.00147001615541111,0.0043381437697795604,0.0002555049718344071,-0.0010094222352318182,0.07532557528187263,0.00347483363821558,-0.005149248172925434,0.011844731880791973,0.22827247737235634,-0.0010090552298506082,-0.0017934303732322356,-0.042247627537211736,-0.09476417021183904,-0.007310125444544157,0.1762231385073759,-0.012511739751895793,0.015472089376864638,0.0031793320353060905,0.030869581317263122,0.15625817741487966,-0.04642754774633774,-0.013309363608416636
매출원가,0.47099167183896895,0.7409454595894621,0.6401207895029604,0.5910162048725452,0.7523936771251508,0.5030511439194194,0.8108597528679026,0.7064861315305427,0.5154150434368137,0.47135892179628036,0.248454503069697,0.649972835573917,0.6966723483831575,0.4899075321059245,0.2909643561028658,0.7647952409969717,0.4300221036722743,0.9735261643432853,1.0,0.5712420963859505,0.42978111743260355,0.7001727638460887,0.6666923434072525,0.6558159537126497,0.5468148793740414,0.6157310770754684,0.6487332932456894,0.5877834234232793,0.4376841818888911,0.46720479957649047,-0.3907171827378947,-0.04438074116326889,0.4573349108541488,0.010374776539710785,0.10930573730940739,0.10599854790185902,-0.002304828280451813,-0.0019110581367678089,-0.0012956836233645904,-0.01811758309712832,-0.008453965530276034,-0.09190474654940381,0.036627699467724956,-0.03412092561165552,0.07339703175208621,0.06261813551801593,-0.10941508496221271,0.0007225672204973252,0.06451651764608754,0.0012123476507492753,0.004633104227252348,-0.00012695333814054878,-0.001101529388011629,0.06990393220629097,0.0018119703925447777,-0.005745424449069896,0.008721508871929627,0.25134507019053626,-0.0010074803580708436,-0.0016350115461761284,-0.04309110193867256,-0.09903491417521827,-0.009263190836569344,0.1655602694507632,-0.012562993769917387,0.015464012392869859,0.002575890007694151,0.028461164641686083,0.15136573665837502,-0.04450475832726867,-0.013625137852594223
판매비와관리비,0.5029773241945157,0.6376716163361776,0.5893162435514268,0.5177572217768346,0.5971215046528786,0.4278495186706155,0.560457759334348,0.6220844317510015,0.43903504662447507,0.44669336585515457,0.20463711405208246,0.5663743408649352,0.5846994521239136,0.43178002946826216,0.24292282930340287,0.62349221607015,0.3695697575810748,0.697438017250205,0.5712420963859505,1.0,0.706529185761847,0.6061268071260606,0.5379844503686253,0.5492847028024423,0.4677287384930154,0.5243197965220451,0.5863266168868104,0.4911969635033444,0.3956569511693504,0.40731075903181274,-0.3793065728579134,0.0006427772984732319,0.391200001859492,0.008224345806981975,0.07979702567612046,0.07664515540717344,-0.0019139302640905078,-0.001718826254606098,-0.0008613314009759262,-0.011398579825794466,-0.0056161571986952,-0.06408307935126686,0.06994061986523156,-0.06950412912500846,0.07356139158786743,0.02390345948191506,-0.07236870630266119,0.0006806788525804815,0.032204521756236136,0.0014465455608465294,-5.6213556342775524e-05,-0.0011994869702520435,-0.0009316049233001317,0.05164382867127171,0.0005355749143195609,-0.006257145228129704,0.003318932946736947,0.09405656432958724,-0.0006539506572985571,-0.0008507821708706439,-0.029507377116374044,-0.05048835183369496,-0.006250569836022415,0.13288040208866142,-0.011223372022782523,0.0077039917093125266,0.0017126205078160962,0.028520105609246928,0.11312117031567445,-0.04462876020956788,-0.01189719136077547
감가상각비,0.37282138837685735,0.5208119052530469,0.5188985260358813,0.49949865178015557,0.4223984701226983,0.2705207053474635,0.40686311837781214,0.5065734296485184,0.36358479939690547,0.3575821369673503,0.16650933702073303,0.4608306674253446,0.47275553620925204,0.3718954533859946,0.20457869715734736,0.484708110366738,0.2567788402344698,0.5225898674165111,0.42978111743260355,0.706529185761847,1.0,0.46312735305482405,0.38499787946828673,0.39612867702501564,0.35617712291949477,0.4044491157065354,0.4421111970128815,0.381690603428743,0.3376763635615553,0.35624541631015616,-0.3281264582873599,-0.006729606638229955,0.2990775975232649,0.007340011601000623,0.07390260043327983,0.07153980631162676,-0.00165206042098363,-0.0013722324352932716,-0.0009248269666779671,-0.013031956674936345,-0.00364144473409517,-0.06130184598861903,0.05869033217962216,-0.05676154516722871,0.07383199596789405,0.008809452849823854,-0.06536079391450998,0.0005253216621739438,0.022502323302348252,0.0010754581663963393,-0.000618622241251778,-0.001820120718571984,0.00018305174150122256,0.02685617741842545,0.0028254813707682003,-0.008255000182415503,-0.00026073921500719256,0.014294051748830427,-0.0008287248542053461,-0.0002821644503509996,-0.04108128095916522,-0.03470411552456504,-0.003147567593001422,0.10020466730607942,-0.0033465305922154775,0.005814884031275889,-0.0006089605750162818,0.01927685443634728,0.09499455523280798,-0.05772280833458509,-0.0037218534081326143
영업이익,0.4351940636197695,0.7820460656035111,0.7149097115942408,0.6351932889559241,0.7188757376713957,0.45863762690122206,0.6836408251052962,0.7979844567549946,0.539819456320016,0.5092460422432328,0.23074707805236536,0.762691370839665,0.6913069368184374,0.5460617264122339,0.3317974358327059,0.7022388518511877,0.3802592393711199,0.7751914475728805,0.7001727638460887,0.6061268071260606,0.46312735305482405,1.0,0.6400018641371914,0.6557162292407359,0.5835377241164238,0.8879046655235497,0.854714860755424,0.863037809851304,0.46187949690645114,0.6217047617812921,-0.46045731125949885,-0.1031882685606954,0.4666068017548843,0.014606163272681957,0.12084465687739124,0.1184544672669986,-0.0017827102223117721,-0.0014582086877133445,-0.0010346396281813988,-0.021249040698994463,0.015959757373448447,-0.10721001754841325,0.12341929846720731,-0.1134945475416816,0.19178966744436413,0.002006279531202078,-0.13747117472776468,0.0006530189041891389,0.2106994225735127,0.0026385108980589264,0.006933748351543147,0.007234809780183276,0.0007163897111498717,0.11202709975271796,0.022313182861121193,0.008016534033116585,0.05010177723692188,0.04411637145334815,-0.0009452517110325477,-0.0003034052424474353,-0.023634784835809584,-0.07220803065174734,0.016091873335409363,0.20148703879252633,-0.004552491613932083,0.01848521165755861,0.009013486482898769,0.03571461545765368,0.16121179117562595,-0.031609240083599076,-0.0022953057098956645
영업외수익,0.3946382191457504,0.7392517741191765,0.6930531480292498,0.5487453728343908,0.6756309171406288,0.43984879645712577,0.6173821594961258,0.7252578203948126,0.5254989609849965,0.507313178129647,0.2700088634158908,0.6596970583075411,0.6899060839227779,0.5630624679277392,0.3427757290799107,0.6931638297016599,0.4199159724933382,0.6984401813477621,0.6666923434072525,0.5379844503686253,0.38499787946828673,0.6400018641371914,1.0,0.7599829778917058,0.6010968262136012,0.6684272201714594,0.6616411436575401,0.6448287771701384,0.4537995294440712,0.438815518622021,-0.4125191040720046,0.008195850867916956,0.5003636719707306,0.005867300795972407,0.04969964536596234,0.0573837607544363,-0.0011932636104888933,-0.0010164858499080913,-0.0006267231484183701,-0.009152479184014852,-0.0034728329329851942,-0.03847213716944566,0.06356617766649486,-0.06307522947029402,0.05569625438678818,0.03580514692846042,-0.06948463105295201,0.00048670521433388304,0.07599942487684236,0.0010649164258503113,0.0002649903140205947,-0.000785541957706265,0.00027032594606069015,0.06272049904254615,0.006453548454273615,-0.004063551654711882,0.017549480106944987,0.0051462381356080795,-0.0006928694336287305,-0.00032394053692799625,-0.019557065075137454,-0.04379734308762855,-0.007458095667950811,0.09360914838945844,-0.006431472792792683,0.006223545231108214,0.0041007009527537245,0.018175502121157792,0.08824015459993605,-0.009110477064489288,-0.0073441739970817686
영업외비용,0.36870484052143515,0.7830275900031992,0.7417513958744609,0.6224357151287855,0.6963111339785579,0.4999748425338077,0.6234649583589054,0.6879219301617219,0.6050150596714482,0.5771270082211273,0.24956787724358134,0.5125613717684441,0.8028493845527397,0.6867980083549087,0.4669594474247818,0.7623548533255524,0.49200951990876457,0.6956290979976961,0.6558159537126497,0.5492847028024423,0.39612867702501564,0.6557162292407359,0.7599829778917058,1.0,0.8165491920988514,0.4281295970813624,0.5291945216027852,0.38896652716478874,0.4936108264085675,0.4050897640225716,-0.45075207732850975,0.06873987922870269,0.6373753078682752,0.0038943573924036675,0.026991339428806542,0.024598470432051853,-0.001332463814173667,-0.0010929122423039906,-0.0007684199779706532,-0.00259924291869663,-0.01199260443012268,-0.008146385465519853,-0.0054964652980689765,-0.0046908048725853805,0.01474223669232279,0.038218247030907586,-0.045804319487620114,0.0005405827541041424,-0.0794277280249949,0.0023551992238523838,0.0008547285029428632,-0.00031040761973098486,-0.0017522188177987047,0.024003588901207188,0.004785645826385156,-0.0022130936302470856,-0.0014583020741476861,-0.0011612825524526468,-0.0007193917207184694,-0.0006045755703448838,-0.003166681188505761,-0.030311876075146675,-0.006213570670266104,0.07386029412662491,-0.007246516795180302,0.00526740446435754,0.0030144454530552736,0.012585511874755788,0.06814775960963053,-0.07171403989766134,-0.007977432951340065
이자비용,0.29697428586483643,0.7525416731808346,0.7306266068201979,0.6451962547227589,0.6406844637854059,0.5044466837420482,0.5337743684014297,0.604764054803302,0.5955244762300799,0.5430664307354431,0.2344647691130304,0.4031264743664798,0.8339688873916771,0.7785616995310646,0.5809550318694746,0.730912302773544,0.5112696752223028,0.5824915087684159,0.5468148793740414,0.4677287384930154,0.35617712291949477,0.5835377241164238,0.6010968262136012,0.8165491920988514,1.0,0.3817678360392074,0.4482293688537994,0.3503798310283449,0.46637777019757204,0.31878350460153265,-0.4221875907365713,0.1270149820824072,0.7328101316578375,0.0007054658394415906,-0.011550586043999082,-0.014130134420533035,-0.0012297790942046765,-0.000903890915447155,-0.0008796889425524189,0.0056073395473656504,-0.024640841994846684,0.04154113870972249,-0.03061317182783982,0.01751498463480999,-0.022096853118514028,0.05593059187900338,-0.03303921354554307,0.0006891641702638892,-0.043801053840915136,0.001818423531286622,0.0008597092216155109,-0.0008269061245502335,-0.0005794063835562628,0.008241327560806382,0.008837472362274503,0.0019809211851661134,0.0030679459233689007,-0.04436718385895878,-0.0008009946786081263,-0.0006132038977264656,0.02405960751939435,-0.0031259166259294223,0.0025126670842573777,0.04077502983520278,-0.0037420373194183166,0.0034215788925581556,0.002830908347996938,0.007389240174911001,0.03432446019103189,-0.01791399005571734,-0.0033422426357659347
법인세비용차감전손익,0.40299851742735615,0.6565907267226545,0.5944398585234436,0.5147472857920213,0.6133994834347365,0.3611155799842697,0.5985517970933378,0.7277943858873973,0.4231642375402914,0.40686693929239814,0.19328530196522453,0.7837271174099133,0.5346845404048253,0.39889899093674236,0.2066179293095748,0.5708694822028199,0.2793700978890841,0.6812711209455135,0.6157310770754684,0.5243197965220451,0.4044491157065354,0.8879046655235497,0.6684272201714594,0.4281295970813624,0.3817678360392074,1.0,0.8774913178768322,0.989677188981916,0.3787436802569935,0.5811697237524099,-0.3891806739336067,-0.1434022829094716,0.3166258642126705,0.015082852309152885,0.12430758365135265,0.12765850583426605,-0.0015152765380721193,-0.0012590194204470304,-0.0008475891640361034,-0.02355219226960725,0.020455165837387962,-0.11676940437675676,0.15311173838348002,-0.13759124214163215,0.2033832114417624,-0.0030021937535723436,-0.14008723407960763,0.000551866612499847,0.2906467640666815,0.001650675535595267,0.005876216151545175,0.0064355066656198185,0.0019482550176025317,0.12421348385781306,0.021658310432451176,0.006774253805733846,0.059283810994273475,0.04506067203197094,-0.0008265749786763945,-0.00017511137061468555,-0.0306622886593698,-0.0734529458626329,0.015179420493790879,0.19525124684476275,-0.0030360661710269127,0.017287046708518137,0.008187752922180278,0.03573562073670645,0.1575498212035775,0.00884881665624497,-0.0009265172164285656
법인세비용,0.41018944886019787,0.6851224688099296,0.5999317055640843,0.5220302394357463,0.670382092235995,0.4357160466683034,0.6341604931532252,0.7132170124300098,0.4488567725599964,0.42286971738307866,0.20038113084346879,0.7331885490039672,0.5911182769852862,0.43851449964702827,0.24838180239274518,0.6291968845751814,0.3363550598970465,0.7106549269247305,0.6487332932456894,0.5863266168868104,0.4421111970128815,0.854714860755424,0.6616411436575401,0.5291945216027852,0.4482293688537994,0.8774913178768322,1.0,0.8182990224798538,0.3798039381970173,0.5171475514338422,-0.396112713896808,-0.07563260753337232,0.3792082017048543,0.008746662445940872,0.08229212576691843,0.08214645978250538,-0.0017666566780501975,-0.0014643397879614932,-0.0009939527630736925,-0.013101123182613134,0.010743298352160799,-0.06864580217758214,0.10743757545579218,-0.09999497042339753,0.15435735008907192,0.007108215574481744,-0.11200790167443275,0.0006610802424868587,0.1511976399521513,0.0013428168616405195,0.0043447210593347925,0.004954977668408413,0.00047683170313122185,0.09556136570474363,0.016101077676692905,0.007031317085956424,0.04531160566439641,0.036127120944482935,-0.000929262616633255,-0.00016429910798714962,-0.01851865975181241,-0.0585073933521424,0.010916044239350622,0.16054963822181217,-0.005414077730323595,0.013613127935012476,0.0010392750693424349,0.026586008048623547,0.12558430677350885,-0.021837526696702997,-0.003846572994913182
당기순이익,0.38770416406812636,0.6269942716065137,0.5720395967015296,0.49716516636207364,0.5793240923238011,0.33282971249796883,0.5709228310202448,0.7063981020670129,0.40249746690449356,0.38662685087522963,0.18277821741859068,0.76965894006228,0.5027839652844098,0.37503465727006813,0.1887104477682107,0.5374635160919362,0.25560107338785587,0.6509799833496787,0.5877834234232793,0.4911969635033444,0.381690603428743,0.863037809851304,0.6448287771701384,0.38896652716478874,0.3503798310283449,0.989677188981916,0.8182990224798538,1.0,0.3643081700737826,0.578850914411327,-0.3740750437466209,-0.15816560382983172,0.2906670135361495,0.016162099392463027,0.13068306404105867,0.13484968194168195,-0.0014005883108143635,-0.0011646147181672004,-0.000781995136468531,-0.025408685950761994,0.022729748349889375,-0.12493856269525735,0.159163637594327,-0.14217011062880475,0.20894566329371764,-0.005384157739184816,-0.14259002885964428,0.0005004641239666776,0.31601161948516104,0.0016866022747659972,0.006302776252863383,0.006585286544779693,0.002244042147271,0.1268680796399112,0.023048431147478378,0.006480619907646851,0.06019892836856192,0.04576557521107057,-0.0007726497047500902,-0.00015471681285213724,-0.03243767790393411,-0.07473196706741067,0.015260538237778329,0.1977367490820013,-0.0022580173728094575,0.017869392614123274,0.009713721195930655,0.036946187146391425,0.16014853757256803,0.01625481048869124,-0.00014959826609797804
기초자본금,0.29969340136360934,0.6060626984651015,0.5994688182679361,0.5528691897298839,0.5049488867520439,0.36345364959420445,0.4314736575802905,0.5956977834896634,0.7783338200445408,0.4184807165888036,0.21231918893449422,0.4430722865795363,0.5692725438291542,0.5325882519115819,0.37303943056002875,0.5189076183828099,0.2651581453903284,0.4685315714332272,0.4376841818888911,0.3956569511693504,0.3376763635615553,0.46187949690645114,0.4537995294440712,0.4936108264085675,0.46637777019757204,0.3787436802569935,0.3798039381970173,0.3643081700737826,1.0,0.3317048243680328,-0.3680787849032926,0.047753953926891225,0.42875713396421533,0.0034668413575276095,0.012518642181475468,0.012499136386720728,-0.001156329636679356,-0.0009569156095081518,-0.0006530366623856313,0.004006144791270507,0.005447533105098619,-0.017240283560374207,-0.021856956014736275,0.02151919436689613,0.02131261369827191,0.0062419340763708395,-0.023980752708983366,0.0003415495482445709,-0.0064207474900318025,0.0006514883861505936,-0.00022286090998061258,-0.0007858860354871496,-0.000571084289294693,-0.010979867576348962,0.00915838558146059,-0.0013894417764975422,-0.012141784462039737,-0.033887819938361645,-0.000662918333594975,-0.00011519058027998991,0.0007654290519753299,-0.0031136836100327785,0.0005053757133659663,0.04788550872461269,0.006793112476944446,0.002955652971950807,-0.00038586505543749037,0.008772354831007502,0.05449947625639754,-0.025863222541829652,0.006755659064516979
영업활동으로 인한 현금흐름,0.3500008604422866,0.48089038200524514,0.5286521012766436,0.5199085381039485,0.31268951986670723,0.02630381397664375,0.4210970281551439,0.5543514129727726,0.39391515278762484,0.3829586839171143,0.15968487709936938,0.5141175422637162,0.38185794845395243,0.3069920901328377,0.08579636602367732,0.3935639788033077,0.046151735631473956,0.516376159258696,0.46720479957649047,0.40731075903181274,0.35624541631015616,0.6217047617812921,0.438815518622021,0.4050897640225716,0.31878350460153265,0.5811697237524099,0.5171475514338422,0.578850914411327,0.3317048243680328,1.0,-0.4067757339797247,-0.47606955040228377,0.10051998659033998,0.01828534800988668,0.2525313080111425,0.25430708020120824,-0.002155419893045058,-0.0023117662425335703,-0.00035731545191057567,-0.09636388825513746,0.010413488470941628,-0.24084025232304387,0.10048739741260254,-0.09205038851265343,0.4696414323436413,-0.08842192034750448,-0.25950120697038037,-0.0006027704741947976,0.14133092995660204,-0.00018581273215681924,0.004297841868727688,0.00038560483182921727,0.0008934059527126576,0.01874871986126007,-0.0007290712215789736,-0.0026580351889268516,0.02498185522695088,0.07429234578239331,-8.504334503331886e-05,-5.3041231638551896e-05,-0.10955328466698781,-0.09924584213604809,-0.0035275806577038547,0.18661805946534601,-0.0006479208560311348,0.015818243993081058,0.0026177966039054915,0.033095429819321946,0.1478626243705135,-0.39453877122003655,-0.0011170579215106643
