,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,차입금,이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
이익잉여금,0.8992431635041503,0.8975029360854859,0.8664998326128392,0.8580250540950989,0.7835581400691679,0.7976277772520443,0.9368907959867554,0.6591552728072468,0.7736960523421778,0.24548479175367596,1.0,0.8463001507295279,0.8485424448178157,0.6709501678841071,0.8356167460298092,0.7033860623678349,0.8430083218300874,0.7576951598464909,0.829735101386969,0.6978123920754377,0.8870159135473344,0.6849533057993015,0.7150965784358235,-0.003299945827273312,0.878664732977977,0.8554714724266121,0.8690385434755765,0.6788815808021771,0.8452416382681801,-0.8586473259422899,-0.02511893624666724,0.6381630399676634,0.7103651118960601,0.7465385991442316,0.00239061272326419,0.022789262356921667,0.02224030828547985,-0.00045277717279874354,-0.0003754830677275926,-0.00025452603987287186,-0.0036832931132070776,-0.01948037900573466,0.041986402815270434,-0.043486311614734624,0.0001342016765489131,0.01819929583493889,0.00030757235553886917,-0.0007238153227638979,-0.0009574998128454527,-0.00042634372904312045,0.0037003441513382305,0.0005526209880143967,-0.002188751847134668,-0.0032137879464115026,-0.012387307011961987,-0.0002851936053025379,-0.0005728063163250403,-0.01110208018897748,-0.021423074850758447,0.033019509364112395,0.005322593565072634,-0.030472861661506267,-0.004273719380961877,0.04201875051848113,-0.0029775571800782015,0.0021424101916120673,0.0005225359052011152,0.009004762607016574,0.04057167474894091,-0.012790132613433633,-0.003511596322875493
부채,0.986522523959593,0.9735400110283389,0.9710157706796979,0.9492975630144623,0.8781092879874474,0.9264191183866448,0.9304232454154907,0.7015718533597219,0.8320279889857062,0.2620877106121595,0.8463001507295279,1.0,0.9745245553459316,0.8063742538589838,0.9770239493110408,0.8926897708532139,0.9657058055244465,0.9280071094867507,0.8065857775774453,0.6403331314392712,0.907677852394313,0.8122452786858168,0.8559780043026312,-0.004431932174517503,0.8475897002426374,0.8396699183817243,0.8241357336675252,0.7164918440426301,0.8567289448250092,-0.9108631306529266,0.09292110254470115,0.6659465960925037,0.8571160680974954,0.9081778276782697,0.001313706844484186,0.010946573737013791,0.01049503585922828,-0.00028754210441186165,-0.00025722219449159436,-0.00013132251491737465,5.827434862852525e-05,-0.008907687434320636,0.0184221094886544,-0.030667490002924694,7.901798932890431e-05,-8.779500408555673e-05,0.00021988089550152538,-7.001955995920899e-05,-0.0005897114534526781,-0.0004210611410257248,0.008013168684792111,0.0016051315871172815,-0.001639364713083837,-0.002677019254335856,-0.01377755578291948,-0.00016460073321317758,0.0037920300585947246,-0.00535235580848907,-0.013784998887212593,0.00653016743554326,0.011967103154068756,-0.016461495482856445,-0.003492367584144509,0.024273846721888787,-0.0022946563614176124,0.0015941881219845536,-1.4595972735301802e-05,0.00442103711529379,0.024679265831260445,-0.010943994700874066,-0.0027332268286495683
비유동부채,0.9692942688027677,0.976320271481414,0.9722887115969001,0.9088409731899197,0.8237832588294413,0.9003914350353338,0.9181286639147753,0.6916536431022737,0.8153916422427978,0.2881525354933708,0.8485424448178157,0.9745245553459316,1.0,0.8195676146080868,0.9342066838741578,0.8300145267140339,0.924107929531671,0.8636116758688057,0.8096280046645267,0.6736743844618981,0.8851250768508047,0.7705542463420771,0.8203645625516531,-0.004604270960724903,0.8242973169912248,0.8164407311130579,0.8027587795773428,0.7044921361092032,0.8502266814474095,-0.8970667599772226,0.08949948278533716,0.5883934220045642,0.8076591566245163,0.9234801750682233,0.0010738837779482805,0.007508124557101269,0.007152289850255562,-0.0002645327177216998,-0.00033884010737319186,4.560388488579053e-05,0.006061590887262288,-0.006324095566813009,0.019817597046092976,-0.030604990710027296,0.00014490326951438717,-0.0021335168313383326,0.00025111298933414976,-0.0002500471457401981,-0.0006662186321500676,-0.00042439885801823864,0.006003099406662984,0.0013061207391220856,-0.0017249813489825943,-0.00329325266690437,-0.01929032483990247,-5.762075305442068e-05,0.004357209875322132,-0.002890746805845286,-0.010519129125959915,0.0043606643425485765,0.009559267730449381,-0.012665323413321933,-0.0034788198322914803,0.021087361137414638,-0.0019183663577084847,0.0012101844243383511,-0.0001671592790330819,0.0037977595525600263,0.022043438414478686,-0.009985452195903466,-0.002360984512180123
장기차입금,0.808273678616081,0.7958709399497733,0.8023040520315691,0.7755541612121941,0.7659412934392106,0.7268585527485544,0.7904130338571127,0.5685909134306513,0.7009050960634244,0.2157010589007803,0.6709501678841071,0.8063742538589838,0.8195676146080868,1.0,0.7958728238853395,0.7368607303484587,0.7799953523796833,0.7721596925016453,0.5900054856086363,0.4208374921152914,0.7360904864529231,0.6482908370908336,0.689333057975139,-0.007693199861137825,0.6899978888181643,0.6827172008286345,0.6715045063151891,0.5704845375272217,0.6558286107308023,-0.7413978420846212,0.20622033275660068,0.40325641675867335,0.7916464051939237,0.750560575816676,-0.0005160981517014731,-0.017633984594148697,-0.017785254304087835,-3.692447356076391e-05,-0.0005657589413418809,0.0008498867710057306,0.03416822348338148,0.01484644247145011,0.00904666363086581,-0.02394189091248611,0.0003304122017272454,-0.011034281971490213,0.0005481154599418998,-1.1059822453889519e-07,-0.00033834959811256837,-0.0004730341000500768,0.016663054631812387,0.002237903458050918,-0.0015022246884032365,-0.00230042530394565,-0.03713331503330901,0.00046290523988254157,0.007581569072179211,0.012922561891595135,0.0022261654342465007,-0.014290547015151256,0.0049213449791883895,0.006653458204371941,-0.0033650745931787423,0.004687230197807123,-0.0011051346543447839,0.00040390854673247106,-0.0005322771698895769,0.0007670632485913472,0.009682959088711038,0.003317299875816723,-0.001545023273159783
유동부채,0.9719291361773371,0.947221963779491,0.9470572109252668,0.973887560648378,0.9128482755015395,0.928786549987689,0.9294457067649115,0.6976874129466779,0.844657487865587,0.2399783037790921,0.8356167460298092,0.9770239493110408,0.9342066838741578,0.7958728238853395,1.0,0.9297041066080637,0.9788583077147791,0.9433812823034853,0.8300641744141255,0.6505681193717016,0.9143167371644648,0.8386688724493885,0.8702569444092411,-0.004714316558024907,0.8624543171619204,0.8553705208899077,0.8378151290627681,0.7112823177307456,0.8390692312701683,-0.8952262160514872,0.10608179466331738,0.6817344914635061,0.871078363868559,0.873518149622028,0.0016094205262475736,0.014415929111489438,0.013845310971184702,-0.0003310244330447737,-0.00021661724445749505,-0.0002804958343597851,-0.004341507973674088,-0.011486485962633885,0.019647397736646165,-0.03269709040478094,3.251168521095921e-05,0.0018147842272159356,0.00022116547567131495,9.503853964588304e-05,-0.0005432105903990005,-0.000438776332913171,0.011711130411217687,0.0021012994265076027,-0.0016832479849782141,-0.0022792628034623945,-0.010586751000507098,-0.00026281082150171695,0.004276375313135139,-0.007721758193834019,-0.017704456748869418,0.009037456084167093,0.014945689438050778,-0.020849392674328712,-0.0037521965355111248,0.028659204879821022,-0.0028353506773525217,0.0020460397192823467,8.1339624143893e-05,0.005226521021692891,0.028866859271971867,-0.01229252226409037,-0.0033007609719209016
단기차입금,0.8717250609265922,0.8392884550370562,0.8528737308942757,0.9069421054208724,0.9021704486074197,0.8796761518083752,0.8100056043978789,0.6086544040990846,0.7454947144573596,0.2422883515422611,0.7033860623678349,0.8926897708532139,0.8300145267140339,0.7368607303484587,0.9297041066080637,1.0,0.9197518877058142,0.9290066857998764,0.6921026061740403,0.49121952921847384,0.8156246907435412,0.7887600806921604,0.8148023182199887,-0.005574082728285304,0.7490305448492584,0.7355506244479788,0.7280931285881201,0.6195993416064977,0.6949531917819259,-0.7875887403372555,0.18636419418335334,0.6370247012526836,0.8646840574956466,0.8048370019134098,0.00042955246879321354,0.0006609716957011601,0.0003273259352705587,2.1836785036748876e-05,0.00023844971215930473,-0.0003466234480236359,-0.0055071662405322035,0.0017436798657824476,0.013215034098064668,-0.027306244692275418,-0.0003021608611699417,-0.003892069986419078,8.785855468679903e-05,9.279058381437183e-05,-0.0005715440538489048,-0.00043148547665546234,0.014564344261855546,0.003911914409662911,-0.0008295714595734204,-0.002785962360271026,-0.014537337566712492,-0.00021748739338183103,0.004604941136040412,-0.00363560444795561,-0.013137923981318153,-0.00697387057688317,0.01647492998179817,-0.010435304490597085,-0.0029301741585930287,0.02495076563095097,-0.002774549727272591,0.0018338583884819576,-0.0001462553812419738,0.00514366040552615,0.027467230217759823,-0.0003553146121114632,-0.00312922955891899
매출액,0.9652614902118694,0.936963547021576,0.9422599507342159,0.9758162117804432,0.9266283969053528,0.9418321020018877,0.9280457676791254,0.679837577589998,0.8282865421169275,0.24251112016447196,0.8430083218300874,0.9657058055244465,0.924107929531671,0.7799953523796833,0.9788583077147791,0.9197518877058142,1.0,0.9744477291446428,0.8061507532217389,0.6278979423802931,0.9274832063679113,0.8430281726817966,0.871711938089109,-0.004703703064707259,0.8766686795701835,0.8630478231368135,0.8535370926586007,0.6955266785450784,0.8483785296279065,-0.8960276211822175,0.07987085926379597,0.6782221393815233,0.8655638160812887,0.8619351012597188,0.0023056988201164376,0.02277533928161464,0.02209017175450504,-0.00047915984398518957,-0.00039861157186036906,-0.00026734441381292076,-0.00396532118109197,-0.01916761637701012,0.022312793890183803,-0.03274343203963291,0.00014348769131640243,0.008955503406406428,0.0003131385598956707,3.8976106676647876e-05,-0.0007169019221517168,-0.0004612866666047971,0.009144137550840016,0.0008277730261095548,-0.002322519138860478,-0.0021871878846494077,0.009900185707096866,-0.00026428062705498924,0.003972073658330088,-0.011216069302735172,-0.022093516861151827,0.019261291492271328,0.013072087345035862,-0.026727946931149445,-0.00452030900531573,0.035806541207500986,-0.0031401186136474266,0.0024707699097399312,0.00010857375892375287,0.006369953138172353,0.034182692734095764,-0.015528119528640501,-0.0037051163537025695
매출원가,0.9139383258681852,0.8724783864303697,0.888752363750903,0.9470274585193974,0.937010984279242,0.9087568197774015,0.8655877467331982,0.6241160724531349,0.7735722603740584,0.22966882608084704,0.7576951598464909,0.9280071094867507,0.8636116758688057,0.7721596925016453,0.9433812823034853,0.9290066857998764,0.9744477291446428,1.0,0.6797536942655225,0.4919495284045781,0.8616466525609431,0.8147226440708998,0.8367796348720992,-0.00444059150420382,0.805708659006457,0.7900794281199909,0.7836261044764126,0.6382471017654208,0.7584023459162623,-0.827157524368592,0.11254382346848414,0.6657724657332936,0.8777013781808778,0.8066802331766253,0.00208768756356334,0.021081920507810954,0.02044743683479469,-0.0004455791083803147,-0.0003695022958016456,-0.0002505305299562161,-0.0036869827571342994,-0.01774091733482325,0.01505430584578877,-0.026246164035584486,0.00013196148518267734,0.006945899117104722,0.0002679184531521534,0.0001408144719167263,-0.0006897560143196651,-0.0004426786089775182,0.009043525105563869,0.0008938711327466899,-0.00217958970881574,-0.001986351157958469,0.013517275407092081,-0.0002434814719290662,0.004225783565417924,-0.010480384038248337,-0.020890322448620203,0.01463900020455833,0.01403684474899582,-0.024310573110469837,-0.004282448380929899,0.03251000484315776,-0.0029250998944301836,0.002400209331311714,6.296887040397791e-05,0.005801653034301839,0.03164119789664945,-0.013543719318299334,-0.0034611459961811576
판매비와관리비,0.8360453226795487,0.8425871036990162,0.806375668893399,0.805404075100527,0.6857343726532537,0.7399930025821804,0.8465436409915869,0.6301678392965909,0.7746340028673728,0.2077248607937882,0.829735101386969,0.8065857775774453,0.8096280046645267,0.5900054856086363,0.8300641744141255,0.6921026061740403,0.8061507532217389,0.6797536942655225,1.0,0.854720715946122,0.834690566631843,0.7104645629182699,0.7316355598040558,-0.004512482899428138,0.8227448038496161,0.8232417270406733,0.7997433313084695,0.6458005913353068,0.8119605101601028,-0.8245676469387085,0.01838300282456329,0.6846715792777901,0.6837554512296229,0.7153806967537278,0.0020210689970371265,0.019854765009737856,0.019209580858163915,-0.0004347364815470331,-0.00036904115841906413,-0.00023050193846417148,-0.003359481544344366,-0.016513803952528126,0.035120889018445435,-0.042435538895518626,0.0001329546756875123,0.006871052034144624,0.00031047912586018106,-0.0005421022139352491,-0.0007636361106781699,-0.0003994810958072744,0.003438762684011001,-0.0004686749079131602,-0.002347004258859141,-0.0035991171978885747,-0.005047059505499778,-0.00023986527066803317,0.002695007349374627,-0.010067784938312426,-0.018529237283965994,0.022153732289913523,0.00733474068065315,-0.02341672983575982,-0.00437398589841542,0.031746435306069916,-0.0029624128394619407,0.0015232768260799359,1.970831242550992e-05,0.006002194624241434,0.029629597690856893,-0.01652396487048133,-0.003510312935192068
감가상각비,0.675963885594837,0.7064855875069458,0.6696414108653904,0.6155780187514779,0.4797326692886085,0.5769024897262977,0.6932730860955288,0.45351316730187413,0.6255126985721083,0.22787063091982349,0.6978123920754377,0.6403331314392712,0.6736743844618981,0.4208374921152914,0.6505681193717016,0.49121952921847384,0.6278979423802931,0.4919495284045781,0.854720715946122,1.0,0.6747646835674863,0.5425888195379196,0.5603262595190044,-0.0039038928187049063,0.6684547322468505,0.6812988409654281,0.64830375458289,0.46519662666073935,0.7054941691437601,-0.6697623914701095,-0.08021548747339849,0.5105785926783019,0.44811079796696124,0.6061026442437406,0.0017104144899198622,0.016958755816054875,0.016441507636782652,-0.00036362949667809543,-0.00030167632677926664,-0.0002041900761136167,-0.003104253162170167,-0.014225901161789099,0.033661529656402546,-0.03921802284179206,0.00010645188696947733,0.004945293672414001,0.0002443737106802739,-0.0005884242668298922,-0.0008136591980568322,-0.00029131073340726626,0.0009977481578702,-0.0003655627848149974,-0.002159205223719875,-0.0033588568696424877,-0.009603553084916915,-0.00021925257630189737,0.003337500408282413,-0.00942034185752491,-0.015316514137709304,0.01949850916055765,0.006467737195194602,-0.020951643869627792,-0.0036621816512119364,0.026372046822540927,-0.002148460787713952,0.0011707902314356383,-7.836358329979739e-05,0.004789952027124224,0.024812654517323365,-0.015668865729005166,-0.0026123910778140325
영업이익,0.9362850681533721,0.9182208370242491,0.9105591357050039,0.9225187879007328,0.8503087106613466,0.887841396544463,0.9387069086309406,0.7183866836566807,0.8483341723500512,0.22869937751930278,0.8870159135473344,0.907677852394313,0.8851250768508047,0.7360904864529231,0.9143167371644648,0.8156246907435412,0.9274832063679113,0.8616466525609431,0.834690566631843,0.6747646835674863,1.0,0.8185084366126417,0.852771609283856,-0.0031203943356933545,0.963281577089688,0.9493603704884599,0.9380119759701608,0.7351081411976412,0.9048727758274071,-0.9085516984852036,0.002889150652561859,0.629569415746173,0.7793500542049464,0.843751241609957,0.0028799978465638863,0.02639441463112804,0.02570931357805246,-0.0004917473558301569,-0.0004060499531663803,-0.00027928729387577227,-0.004562202655288951,-0.022695295155441334,0.034808429607523186,-0.04296868481558631,0.00015850709534179553,0.028519273451808512,0.0005122774541301769,0.0002710342754921325,-3.559069744193639e-05,-0.00031751035214261044,0.013907882863980526,0.0022172882074302557,-0.0014155964294004944,0.0015772927903208677,-0.006800891394825497,-0.00029490133634799956,0.0012344351700400607,-0.010904542494721163,-0.02281782168671149,0.04132199463105392,0.00450857803503766,-0.03392338703531895,-0.0029200807076603394,0.04283569014195148,-0.0028218685469461385,0.00296735730329701,0.0006560520178483303,0.007382475041601071,0.03752662280375009,-0.016104252814536747,-0.003174436835383771
영업외수익,0.8136273807825266,0.7793831502205385,0.7939703560977536,0.8259423107757755,0.782473548793266,0.8141962834966017,0.7865915137898798,0.6959931796220136,0.7451691306899548,0.2460947975784082,0.6849533057993015,0.8122452786858168,0.7705542463420771,0.6482908370908336,0.8386688724493885,0.7887600806921604,0.8430281726817966,0.8147226440708998,0.7104645629182699,0.5425888195379196,0.8185084366126417,1.0,0.9392516320601382,-0.004063392475093187,0.8013492375893401,0.7780557148605944,0.7823708449778521,0.7064159431144922,0.7339420875358909,-0.7733263189543836,0.05823971095761169,0.6616159368838861,0.7368890409595689,0.7333442283243284,0.0019320662016266133,0.018187175039698685,0.018622059599101806,-0.0003999920739804475,-0.0003345896936393861,-0.0002201677899356251,-0.003290598523396778,-0.014950536439551824,0.018991931192722744,-0.028995310205404173,0.00013029052697054543,0.014345277428495225,0.0003176268009404709,-0.00010432766726556652,-0.0006565346552828666,-0.00025380208539034743,0.014845743597865684,0.0021008198121515408,-0.0021363944497717036,2.7329166839480005e-05,-0.005968719178301579,-0.0002449238175484025,0.0033877700052147696,-0.009240382065177456,-0.01805957999426576,0.01668419300705136,0.012278972586243723,-0.023791482961415415,-0.004276814761312479,0.02700342739234832,-0.0026472374803806205,0.0017671686475645503,0.0002975120443590863,0.005088100201476876,0.027540090474987518,-0.009513642929722007,-0.003186865815628642
영업외비용,0.8515962108389447,0.8236177215381427,0.8366510041530971,0.8521831511767975,0.7947771850189947,0.8549759991807274,0.8148112411292765,0.7005618990331783,0.7735986045936404,0.2195337911302829,0.7150965784358235,0.8559780043026312,0.8203645625516531,0.689333057975139,0.8702569444092411,0.8148023182199887,0.871711938089109,0.8367796348720992,0.7316355598040558,0.5603262595190044,0.852771609283856,0.9392516320601382,1.0,-0.0049127989856154195,0.7800077220879821,0.7799153537366293,0.7550216543240333,0.7106021108058281,0.7840123864654914,-0.80267502708394,0.026721505019227508,0.6275059674100791,0.7544505178057246,0.80896102128555,0.0016970697816731833,0.015630214899723,0.015005528581197082,-0.000405269103242624,-0.0003349150267923244,-0.00022973817677747845,-0.0026224479439649435,-0.01172810238301269,0.0124296083659934,-0.02332903106034763,0.00013163307847696124,-0.008167695092310561,0.00039748882117334914,-0.00017264144886045682,-0.000657482620905183,-0.0005535854213610073,0.006818527461306742,0.001114138725854344,-0.0019330703369958714,-0.0031776280136476954,-0.007407124082470467,-0.0002462376643853383,0.005447345624939876,-0.007519327140131107,-0.016463231453372373,0.011882421339518685,0.012201200327877918,-0.021034121469929723,-0.004117928619141071,0.024267887417152634,-0.002686536076669258,0.0014415733706927422,0.00015928759362550377,0.004269749600797039,0.024606681435081157,-0.020076587169854557,-0.0032039653297752297
이자보상배율,-0.004360891600022331,-0.004447245104590674,-0.005022840209430852,-0.004506507907448211,-0.004223371689043647,-0.005291448108270982,-0.004069501540535583,-0.006028170353934605,-0.004965235755653648,-0.0026329045626515167,-0.003299945827273312,-0.004431932174517503,-0.004604270960724903,-0.007693199861137825,-0.004714316558024907,-0.005574082728285304,-0.004703703064707259,-0.00444059150420382,-0.004512482899428138,-0.0039038928187049063,-0.0031203943356933545,-0.004063392475093187,-0.0049127989856154195,1.0,-0.002304902678464594,-0.00344298149643792,-0.0018954276413425866,-0.003210905518745344,-0.002726669836009424,0.006015837391278664,-0.01009730274684111,-0.0030382717532973632,-0.004417862127784638,-0.006431021095256344,0.007243024545361802,0.12499177860288975,0.11691918398018762,-0.004829771493188024,-0.005500795476134121,-0.0002808366484703632,-0.006145553982290109,-0.016194464707949694,0.03991995929339058,-0.03448010411669666,0.00382672808122462,0.033719839724976906,0.0029197057238494212,0.015233160845733845,0.03231412615825429,0.0015941421708497658,0.010506090030468483,0.0075545448718016385,0.020336698676352887,0.017443876178932175,0.004491791448017973,-9.583848244237611e-05,-0.0001859917025187098,0.11035033512550099,0.10146455455861421,0.02209318684260822,0.017139617326372866,-0.03206383456388591,0.022424719703966256,0.0168403092437715,0.017017233522508876,0.016106705664653515,0.005086830901902031,0.009365671098288718,0.027342000201391766,0.006155395619347877,0.0197976224696235
법인세비용차감전손익,0.8907935728633863,0.8694348000120767,0.8506326775320882,0.8786960338603497,0.8122928709722681,0.8234787138147144,0.918993639000913,0.6813439532440678,0.8129661883237073,0.21331894696858716,0.878664732977977,0.8475897002426374,0.8242973169912248,0.6899978888181643,0.8624543171619204,0.7490305448492584,0.8766686795701835,0.805708659006457,0.8227448038496161,0.6684547322468505,0.963281577089688,0.8013492375893401,0.7800077220879821,-0.002304902678464594,1.0,0.958543088973594,0.9803578444011649,0.6990668551100543,0.8773168826649443,-0.8786573981266935,-0.002837961150616072,0.6345050757250508,0.7344565433465093,0.7535741539663202,0.0030252571350222416,0.0274407792217422,0.027308298149305476,-0.0004720946754638531,-0.00039171205352134817,-0.00026503444575526645,-0.004862654265342926,-0.02428679740794263,0.04219881476430584,-0.04996250405075408,0.00015485352037031147,0.04383594390227579,0.00046992866489117217,0.00040416025068812855,2.6004499451111586e-05,-7.722879152257621e-05,0.020196566074209648,0.003196412145466318,-0.0013623456999364736,0.004431533997576845,-0.005784126490620313,-0.00028561324485520473,-0.0003785103953471293,-0.011499048748421116,-0.023077881124638204,0.0460457681853978,0.0029295549701489707,-0.035396493268764304,-0.0026555208447086075,0.04433689366611312,-0.0026270420555802175,0.00322919836017232,0.0007088268272001099,0.007830628798100557,0.03847695479498193,-0.00920553450380868,-0.0029467140777530436
법인세비용,0.8801430711755079,0.8618597974904747,0.8394920364110653,0.8655748362445218,0.787803521773657,0.8060080161380396,0.9016646240383036,0.6602988260249454,0.8106568724770578,0.18847435911366694,0.8554714724266121,0.8396699183817243,0.8164407311130579,0.6827172008286345,0.8553705208899077,0.7355506244479788,0.8630478231368135,0.7900794281199909,0.8232417270406733,0.6812988409654281,0.9493603704884599,0.7780557148605944,0.7799153537366293,-0.00344298149643792,0.958543088973594,1.0,0.9234797129344597,0.6755166718211806,0.8589324335408672,-0.8525922004397525,-0.011816172293477948,0.5832470269047187,0.7122342027411893,0.7507461960751254,0.0022299168058418227,0.021689610580074115,0.02121922053024976,-0.000461035904879132,-0.0003822511489282299,-0.0002592922298861029,-0.003596044532373389,-0.018210113874004542,0.03646088775706399,-0.045114673860173544,0.00014943531521849652,0.0227109765681511,0.00037817490491850146,0.00013342178427747914,-0.0003088109827738703,-0.0002698103745763555,0.013635844998377748,0.0020292076585390257,-0.0014719629947507176,0.0014530982362627146,-0.007560513324831053,-0.000277656873404284,0.00033598832264586874,-0.00992950757995173,-0.020433015463313272,0.036723371523939924,0.004630904975892211,-0.030499956024294332,-0.003279074019596396,0.038017610289715155,-0.002747502478478347,0.0025394387148029566,4.988759747049517e-06,0.006435186181658463,0.0328113912941314,-0.013943657735983137,-0.003150008220554661
당기순이익,0.8680887531092483,0.8484767781792326,0.8290552126760038,0.8547552562084398,0.7920908672734215,0.8042550476144658,0.8980831506423552,0.6646044642260165,0.792398241706879,0.21554467561643487,0.8690385434755765,0.8241357336675252,0.8027587795773428,0.6715045063151891,0.8378151290627681,0.7280931285881201,0.8535370926586007,0.7836261044764126,0.7997433313084695,0.64830375458289,0.9380119759701608,0.7823708449778521,0.7550216543240333,-0.0018954276413425866,0.9803578444011649,0.9234797129344597,1.0,0.6830871720225375,0.858088925180925,-0.86168710168899,-0.0053390512363415184,0.6270392843466864,0.7155036802132443,0.7302262876481038,0.0032011357968493174,0.028588369227623967,0.02856657365511909,-0.00046417138186879644,-0.00038522787622092695,-0.00026043849709095335,-0.005142335541390243,-0.025613362651231823,0.04396373093611296,-0.050451682537719526,0.0001558767799338637,0.05382400815961894,0.0004873843567561438,0.0003935244288280564,7.481151239937789e-05,4.598597683134535e-05,0.021870105504194846,0.003242660658484098,-0.0013233203069499125,0.005368057086963558,-0.005752558225023421,-0.0002821700289272145,-0.0006519651579001152,-0.011733148011885061,-0.023396849414271902,0.049333633621173704,0.0012544243088372662,-0.03662788499055846,-0.0024975381913216145,0.046332621715362565,-0.0025293086301429904,0.003294198905715853,0.0009514906896660479,0.008358880181925607,0.03903436110229359,-0.004253899504329233,-0.002829045119606211
기초자본금,0.7205710303608053,0.7052035927852649,0.7330127197705787,0.6974120329168649,0.6687109432571857,0.6917725749550182,0.7015356819219661,0.9745458609173734,0.6480310368540498,0.17845009670584216,0.6788815808021771,0.7164918440426301,0.7044921361092032,0.5704845375272217,0.7112823177307456,0.6195993416064977,0.6955266785450784,0.6382471017654208,0.6458005913353068,0.46519662666073935,0.7351081411976412,0.7064159431144922,0.7106021108058281,-0.003210905518745344,0.6990668551100543,0.6755166718211806,0.6830871720225375,1.0,0.6548324555915419,-0.6916662567415014,0.03421288472136206,0.6228428074503394,0.6438844195255962,0.6729738600553322,0.002178161661153491,0.017335216827743465,0.01688248686107789,-0.0005378689414213683,-0.0004456473992609959,-0.0003029809045028744,-0.0017807810319078134,-0.015876464986949577,-0.00723531501333166,0.006644957584801226,0.00015533991501368296,0.0032386864183905533,0.00032720928836048546,-0.000773658058075204,-0.0009408797963608723,-0.0005357353012794543,-0.006549574643659142,0.0006732076701133246,-0.002240258483775336,-0.006804330413341199,-0.018147196887626865,-0.00032748731216167396,0.003912422618089971,-0.008143659469990159,-0.016117972403595384,0.02254265560897929,0.00921186632208763,-0.026213054977310236,-0.003937595158652321,0.026993382154143885,-0.0009667437650596697,0.001099804266082427,-0.00023292236367783962,0.004736071734423204,0.0281729377818986,-0.01787891691852431,-0.0014865830221580034
영업활동으로 인한 현금흐름,0.8842810424570805,0.883688914227317,0.8701607448532559,0.8321927967545435,0.728747066422403,0.8312457965239384,0.8883992468552749,0.6379097883985969,0.7827036217890265,0.21924208308844634,0.8452416382681801,0.8567289448250092,0.8502266814474095,0.6558286107308023,0.8390692312701683,0.6949531917819259,0.8483785296279065,0.7584023459162623,0.8119605101601028,0.7054941691437601,0.9048727758274071,0.7339420875358909,0.7840123864654914,-0.002726669836009424,0.8773168826649443,0.8589324335408672,0.858088925180925,0.6548324555915419,1.0,-0.8889670960587837,-0.16942916734248256,0.5831798114792379,0.6410695508249897,0.8142693065138868,0.003016138827376701,0.036346568429376155,0.03611600288655786,-0.00047696481527798376,-0.0004437505782813479,-0.00018961219726787733,-0.011178846547143418,-0.03320090329703789,0.03451171102281006,-0.04304313520642479,2.699695741506397e-05,0.019359079128155893,0.0001891664391031424,8.712509359086827e-05,-0.0006909955691360203,-0.0002579539044279767,0.0044735384282537025,0.00037798861244147514,-0.001986720984758906,-0.00015242511052327256,-0.003543290150536778,-0.00018601083529328825,0.0024961671344503732,-0.01738367364802433,-0.022802534752906965,0.06793232813287381,-0.005616230876198591,-0.043285857296970924,-0.0038865064990414853,0.038714134471241085,-0.0020653500341140337,0.002663968204236474,0.0001685855694041097,0.006955935517684594,0.03421690610909589,-0.052791547860623816,-0.002561061701214707
