,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,총차입금(원),이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score,Marcap,Close,Open,High,Low,Volume,PER,PBR
이익잉여금,0.8950682680817268,0.8938464365378961,0.8617682746621385,0.8515727741600003,0.7771726502215474,0.7878468281191583,0.9340834731717073,0.6596437571527772,0.7646375164189714,0.2289343755577818,1.0,0.8412351873749698,0.8456692941412602,0.6756448982235185,0.8288535448734922,0.6934950338535045,0.8359653307534606,0.7476391453096166,0.8226792686550055,0.6863058333976199,0.881895953611261,0.6724457957573281,0.7048794030280014,-0.001102950801782372,0.8734120568251243,0.8487692390880945,0.8636193311052969,0.6713386426170497,0.8412943286525241,-0.8559675637143053,-0.03041511332007583,0.6292414705734486,0.7045776599748178,0.738740622620622,0.07383427004290254,0.029525973032521406,0.03961700289919334,0.02158630379981967,-0.011510247124679011,0.04677155011238828,-0.07540771705837937,-0.007935502259989157,0.36657110781796937,-0.3104870910259562,0.014095763201332968,0.02350886703432117,0.005399787725633524,-0.006573996356679823,-0.001862171122893734,1.7698799135011818e-06,-0.012344886737488375,0.006549140298026842,-0.006496568356442164,-0.009057630005515682,-0.05818594162723608,-0.007662276746995828,-0.004763007237543651,-0.023389571581585306,0.04325176249031255,0.020953983524861584,0.04139938038706936,-0.0627269841547128,0.05788604870278232,0.1463808523126128,0.07494276249181167,0.11422402739906158,0.09960069965228015,0.14075670386150002,0.14245246599117664,-0.01816438008774134,0.06094827210080835,0.5319962587813176,0.39774025118566425,0.39759559665089383,0.3966110189174097,0.39842550697887225,0.07936891635542054,0.0026019899197515244,0.04657821975817511
부채,0.9864387067823392,0.9731104414939261,0.9708011501468046,0.9485367725272027,0.8765096991967971,0.925997180064117,0.9288793417490975,0.7045290485752909,0.8276741931375241,0.24806127012823434,0.8412351873749698,1.0,0.974515522333247,0.8146195535480957,0.9767817133737101,0.8925246344429401,0.9656360708050847,0.9263397506979328,0.7995510495064859,0.62764897862908,0.9056800219860847,0.806905568328804,0.8514134242618125,-0.0018033424876040894,0.8438128253747992,0.834371223036054,0.8196853345191153,0.7125057498710934,0.8545863643566881,-0.909777106352658,0.09014320412130147,0.6586166994345032,0.8540677862691047,0.9059276027238916,-0.010539682234839193,0.0088817443054066,0.010173832614362336,0.06350161789096805,0.02389612886136736,0.0810992373495054,-0.11091325730599305,-0.0004903016755679112,0.22120929720652885,-0.2695443584382111,0.007529005026538594,-0.005676461356156841,0.0018363589800874036,0.014443896736861332,-0.0004243407397965424,-0.0026400742908220115,0.007220830947129122,0.038566046899396196,0.004735402861637084,-0.0003968738349653618,-0.03753665773309808,0.024798080458133816,0.0077529641959423416,-0.01936178859737416,0.01597609750667459,-0.032254661168236734,0.0545016053449105,-0.043707117391048565,0.030487169711009555,0.1106651911473857,0.05265540118476139,0.101501702998136,0.06387618195484128,0.10546548573473168,0.11166638573338439,-0.02921345319024029,0.03271959697032474,0.5092625613579316,0.30094079229406806,0.300902943152713,0.3001127212642721,0.30151556711831073,0.09843144308796468,0.0018615400524004413,0.03547619123767459
비유동부채,0.9698359365199541,0.9770240100163736,0.9732578812691801,0.9079966083120252,0.8209061017347465,0.9010327227970485,0.9176223930195715,0.6919537543378937,0.8110940954013021,0.2756537227615685,0.8456692941412602,0.974515522333247,1.0,0.8227224712742889,0.9343604409017516,0.8300913873537478,0.9243078283586944,0.8612627091259065,0.8048123392135212,0.6640360248342517,0.8838613077119268,0.7645579212659376,0.8151514088291144,-0.0018734980825085346,0.8213985824044922,0.8120920060555324,0.7992506322490515,0.6995265041588467,0.8495248141792825,-0.8963979632493023,0.08409177355801296,0.5796638441300839,0.803083914684519,0.9222273452686955,0.017591733047096138,0.00915152314219145,0.010203548361404469,0.06259018007219136,0.01597274030311762,0.09433344940972473,-0.10727720898011915,0.002074831918125987,0.24878081868790683,-0.28675910824218565,0.0064844371460116975,-0.007712261694991686,0.0006818378586111327,0.01293731219410561,-0.0008124162449023667,-0.0022041997299743566,0.005859597316260421,0.035673523583184555,0.004887039597798,-0.0028565341447986474,-0.05567905047303462,0.015744263922348525,0.009164118313704311,-0.022975705306487453,0.016443712723172084,-0.031995436316374026,0.0519887775889436,-0.04147732581191048,0.034933407675666966,0.11203138398752016,0.05482555553363441,0.10110744936867931,0.06825947517184149,0.10711087540188331,0.1125397022993177,-0.03112836360111072,0.037153290617369314,0.4702698369831622,0.2879100742805705,0.2877709407412624,0.28703500551981875,0.28835804789078445,0.09407441026296269,0.0010732358073986172,0.025322450103555588
장기차입금,0.817661066156253,0.8042338341059443,0.8121948695121383,0.7832991523154964,0.7727024253342735,0.734403433999205,0.8007344964513068,0.5609884875457725,0.7034481385744698,0.20410067642689145,0.6756448982235185,0.8146195535480957,0.8227224712742889,1.0,0.8072973652969353,0.7503914441852322,0.7916675922944527,0.7839758734902018,0.5891380188941506,0.4111753594371578,0.7435935060834663,0.650186966209324,0.6910879560072695,-0.002246656894224034,0.6969749771589602,0.6880823274411945,0.6777273100930294,0.5636848174047635,0.6642088655329852,-0.7477614332819635,0.19306065918931994,0.3977273922665763,0.7966950228992644,0.7531805690598742,-0.038960745862505496,0.009273770191260524,0.008989259112400476,0.052666969634257335,0.013563522831268788,0.0860224210982217,-0.10793377120317425,0.003772890010130359,0.20917815738545387,-0.2888040085911628,0.00849047243917909,-0.006711831279080687,0.002883392919212348,0.032628811586137646,-0.00028704894606296064,0.0004032927594742398,0.03346593035453364,0.057107243730328765,0.015374497315331276,0.017700537603891703,-0.04718263001209987,0.0046053560165707705,0.01749112798861532,-0.024267629846253556,0.008761254639825536,-0.042469362981866064,0.051467824251253444,-0.03486942204137206,0.023856368929246096,0.0955930956046121,0.05303865064446284,0.10508315759134941,0.0446615567877443,0.09728629566114964,0.10210813187572704,-0.01961581278933696,0.026257996096948264,0.24733612659434978,0.22188159290805776,0.22194310960113597,0.22151916954522885,0.22219534641508373,0.03121774524978427,-0.0031831472370593902,-0.01960638026040959
유동부채,0.9711879386669114,0.9458765913812548,0.9461369631381709,0.9734622651240851,0.9122584058584051,0.9267687394872677,0.9271014651996624,0.6980694606616688,0.8396535167527269,0.22332086865223952,0.8288535448734922,0.9767817133737101,0.9343604409017516,0.8072973652969353,1.0,0.9295543160801236,0.978901471508454,0.942158724282802,0.8231659543420357,0.637226460200037,0.9115834654399193,0.8339317036418394,0.8661661605217365,-0.0018274286774673262,0.8581743173380527,0.8496819699674711,0.8327323631586615,0.7052363771095767,0.835887595043996,-0.893903904002287,0.10532752735345058,0.6748783288400604,0.8700482895385976,0.8698591569385851,-0.015884704698214604,0.010440171125625673,0.011784431636955275,0.06453626140275952,0.034042664811734555,0.07439526913123297,-0.1221146422763041,-0.002524030134169058,0.22915411797770419,-0.2791125964932091,0.00960701616266838,-0.0027129343594536515,0.0028670072902002835,0.01780200474907718,0.00025673556466173286,-0.0023455682469642526,0.012381866428713976,0.044163998090093276,0.005045762651253263,0.00399593166360891,-0.02111629624618806,0.033391482779094456,0.009041170250204266,-0.016834364922028475,0.0220801934000408,-0.033079287266109036,0.060423129765084516,-0.049124603056179855,0.035718550018843685,0.11525009301095766,0.05477914792696554,0.1083994950412709,0.06408514672857955,0.10899594953426953,0.11734589391433019,-0.028330992956813395,0.03812088135966325,0.5243329933359182,0.3204293967388336,0.32042506249985675,0.3196607243698806,0.3209899951495276,0.09971608278437724,0.0019842898851633872,0.03983619675867893
단기차입금,0.8700884278733491,0.8366640005472166,0.8515798751038864,0.907176837555065,0.9037629688431802,0.8800951114600323,0.805452353070353,0.607171650888735,0.7386748824403986,0.22615478674995818,0.6934950338535045,0.8925246344429401,0.8300913873537478,0.7503914441852322,0.9295543160801236,1.0,0.9215548233794373,0.9317705431282591,0.6818171537699694,0.4736952052125873,0.8120091141301969,0.7855367952621887,0.8116882096864247,-0.00256669516680689,0.7431692690646159,0.7276874158521469,0.7216714513311249,0.6122080740394905,0.6903861506207369,-0.7844704875104818,0.184221006284634,0.6318581533015253,0.864892382810037,0.8008601353734094,-0.06744428824434359,0.007412012352244101,0.009512501753231907,0.07076922614654237,0.04474593546384249,0.07341454116378095,-0.1257609711390867,-0.0013458821047129255,0.15595660981355683,-0.22008134947806732,0.00970996043521027,-0.006820106462484606,0.002607012089605828,0.0186026823915585,0.0007925551906238612,-0.002281420637733422,0.01970853727901646,0.03974644964342347,0.002957928807923011,0.004694992078488395,-0.003153057278085192,0.04229727271431409,0.010343576997509357,-0.02233631300755122,0.006673489947651818,-0.04900307792411702,0.062316691808610124,-0.042132144058983044,0.009782527169174797,0.11178217713546328,0.05862781594040082,0.10773010380260009,0.05867253130906842,0.10774994998606148,0.1187260418710968,-0.01546990135669656,0.012466736481127316,0.48676876980346,0.27863048694600534,0.27874372174028905,0.2780282578010061,0.27924586483171876,0.08919389928456696,0.003977494862764261,0.03498448575178141
매출액,0.9644388286122364,0.9353314438736741,0.9411754662813842,0.9759029487808354,0.9279693037708393,0.9400873967733825,0.925350514882117,0.6804292955444814,0.8225055265811367,0.2264507648646902,0.8359653307534606,0.9656360708050847,0.9243078283586944,0.7916675922944527,0.978901471508454,0.9215548233794373,1.0,0.9735446537670975,0.7974257700237444,0.6131216529908602,0.9249503373748074,0.8385518602894494,0.8682556953284501,-0.0012056487584863936,0.872288142058286,0.8571496204092022,0.8483769132467841,0.6893585144244965,0.8446079890053844,-0.8950607863056509,0.08171560137742151,0.6705610844858044,0.8654472296457557,0.8589201750540701,-0.035271452376918214,0.009703603107741855,0.011380018449261094,0.053059585900887205,0.02040094996681108,0.06646053473262793,-0.1078864701126777,-0.005830496788640439,0.22230857467278978,-0.26976357474990637,0.011741084331688486,0.004075936467260162,0.0036239589745326976,0.016537237057335365,-0.00015042766648197875,-0.0020654768293922265,0.003201689854950937,0.031972771284776304,0.0026847229636583407,0.001476100511795853,0.019366816188414,0.04347936286427359,0.00836676943178515,-0.015133785727081319,0.009840825833096456,-0.019712738823220045,0.056157884028170124,-0.05237997525125703,0.02513896070722305,0.12306291143840899,0.05910063695439077,0.11393016532191487,0.06894371394344063,0.1164331373197734,0.12280277783093996,-0.02766597612914684,0.02776326456103238,0.5277119583327028,0.32982235491768025,0.32983641690577786,0.32904133998854596,0.33044784807449024,0.10293823519539837,0.0017408922806624201,0.040876905571462556
매출원가,0.9112285833734456,0.8684098902633437,0.8856305882908503,0.9464594193092082,0.9394566335580563,0.9062335213809011,0.8607719694880834,0.6223821077998807,0.7664826623044375,0.21444011299018195,0.7476391453096166,0.9263397506979328,0.8612627091259065,0.7839758734902018,0.942158724282802,0.9317705431282591,0.9735446537670975,1.0,0.6665521302231854,0.47307537182996284,0.8568994342632096,0.8094985821587117,0.8322262285586002,-0.0013451269230919714,0.7989390237506504,0.7817529826367963,0.776187748326429,0.6303252938710743,0.7512064456515223,-0.823476222243405,0.11658390514606724,0.6580254411194387,0.8774947577088064,0.8016619593190791,-0.10825384535077126,0.003888667228378546,0.007806018872331272,0.05301446227206367,0.0230288971263086,0.06104200917049735,-0.09900584547092672,-0.0063495802108443685,0.15199075677409024,-0.22021424969388934,0.010143040589530626,0.00024008507980635224,0.0026600913942948622,0.019160468926251856,-0.0003345673531721955,-0.0023176951912234666,0.005546685466802365,0.03509786020031421,0.005006285145815698,0.0039338093408142795,0.037149010226891224,0.05053899330580568,0.009286713532286274,-0.011967741037137991,0.003135174045563891,-0.028265088449472422,0.05537662834662313,-0.04631204486860213,0.01479354099790535,0.11013079920404989,0.0534564917937605,0.10678676545145753,0.058373100867190005,0.1055734389738936,0.11145231926907921,-0.01968306769763736,0.017335960675691195,0.5191985311178059,0.30482249137159484,0.30493701059948464,0.30412781125296706,0.30555987348119573,0.10405275818414592,0.002892991079033314,0.039940455472806405
판매비와관리비,0.8291038239220029,0.8365724827753234,0.7988428235710935,0.7967432778430926,0.6741575914990852,0.7278912040182183,0.8399314640372949,0.6289621691027655,0.7659446195912986,0.19091158434056044,0.8226792686550055,0.7995510495064859,0.8048123392135212,0.5891380188941506,0.8231659543420357,0.6818171537699694,0.7974257700237444,0.6665521302231854,1.0,0.8496086616240601,0.8278594405689891,0.7006514369084766,0.7223054461284645,-0.00024361024704707546,0.8164606332416103,0.815876829330447,0.7927963667512351,0.6374833249590385,0.8070317935475133,-0.8202980149496396,0.01490685386363757,0.6772842322892025,0.6766161961093033,0.7057474106951823,0.18644213235057308,0.019012520657622798,0.01588173019637734,0.036390277738116,0.008414555282756713,0.05815473027687689,-0.1047748842225994,-0.003876865383575238,0.3594386040470051,-0.34840979852637105,0.010979899685951798,0.009053346498132386,0.004472543834596226,-0.002597160994080651,0.0004839893917490637,-0.00021539212722120624,-0.011119656241706568,0.003614207491539386,-0.006060522186781388,-0.012522956817130473,-0.0401033274359946,0.00843239963531235,0.004627575339302382,-0.020554971173679427,0.03832750153105146,0.000657324029786393,0.0444199704427111,-0.05204120951184304,0.06115529905778921,0.12154926788795198,0.05678425635173564,0.09471988835788903,0.0770001143857168,0.11548482840249935,0.11805858453350884,-0.03912111625540187,0.06312251095402718,0.5199049187085616,0.3617744739150362,0.361628656434742,0.36093137324947566,0.36215000443385054,0.08437227624684933,0.0040140356384565845,0.0656528042152233
감가상각비,0.6633355593997525,0.6956580212895682,0.657246022742684,0.5999527396332569,0.4610095398911009,0.5593985530499348,0.6810508246702414,0.4418318566016107,0.6112007725355227,0.2142626096933193,0.6863058333976199,0.62764897862908,0.6640360248342517,0.4111753594371578,0.637226460200037,0.4736952052125873,0.6131216529908602,0.47307537182996284,0.8496086616240601,1.0,0.6621919268238886,0.52776853480285,0.5457482319644346,-0.001457601792174319,0.656663808281631,0.6692349266092995,0.6360435410059321,0.44871863553877483,0.6969274765335371,-0.65969644652377,-0.08933432363620612,0.49813600440424016,0.4335848690420566,0.5936974270007708,0.2032930311759007,0.016636801419179843,0.013994605554684028,0.036861000775956575,0.008910043589400358,0.06376359353754102,-0.10598472441461709,-0.0010993785031511365,0.3543171167735173,-0.3291831881801956,0.008984002926057768,0.005729651414612151,0.0034388041226877143,-0.007887727341078314,-0.00120869229011065,-0.0003089267412185672,-0.012017900640470675,0.0011560625732491784,-0.008806534056245856,-0.010792000621449353,-0.042256478076261705,0.0061498124604557666,0.006649170305793082,-0.022166042887425786,0.04928770829172645,0.001310741130149168,0.04163166786808933,-0.04854563363882766,0.06550888174395994,0.10860558458895396,0.05127143985022929,0.08023908855855033,0.07978320581888229,0.10276864895989597,0.1030907556697219,-0.03831284968834144,0.06714601338553287,0.47061755772723507,0.32073531759553897,0.3205493274267919,0.3196355173428922,0.321307673080913,0.07682125226093371,0.0021585319713893912,0.05316086749039275
영업이익,0.9342342735838471,0.9157816346666919,0.9082713830535412,0.9196598840393484,0.8475997367946826,0.8831301051072423,0.9362533197794897,0.7199902140871803,0.8429170899538271,0.2109163527055663,0.881895953611261,0.9056800219860847,0.8838613077119268,0.7435935060834663,0.9115834654399193,0.8120091141301969,0.9249503373748074,0.8568994342632096,0.8278594405689891,0.6621919268238886,1.0,0.8131054162813173,0.8487397084834596,-9.00580145160384e-05,0.9620761026275397,0.9473907714860718,0.9356370690977968,0.7303625063829983,0.9036538928455589,-0.9087819290531769,0.0006473649356635586,0.6205484872812069,0.7766981857395209,0.8397935170328644,0.060387380309847125,0.04114105983806795,0.028231423289592945,0.04015318312681162,0.006855537516296512,0.06035205510742269,-0.09368736950126352,-0.00566191850194079,0.28895983441055423,-0.308051955843656,0.019984590505996203,0.033934950213154076,0.009440744896700354,0.015128062174088165,0.0017989696118481107,-0.0006648237160586535,0.004463727291233693,0.025778785562701374,-0.004499330124101067,0.010405877558446235,-0.026084450094921018,0.017073481692900943,0.00020609082780360957,-0.01929680181907763,0.019068693039608516,0.02887782692791266,0.0418191003244742,-0.06385267497839474,0.03018000772104786,0.13506659355814485,0.06314437624506224,0.11731334330397239,0.07536078403650079,0.12126946486425184,0.12626039716560825,-0.031356041708678895,0.03292787794323527,0.5130542949722003,0.35323571204618825,0.353220084178794,0.35259304685701776,0.3536519134123522,0.0998994434187813,1.8764762969598777e-05,0.05309088553871363
영업외수익,0.8074286067338897,0.7718128053731044,0.7883838202750105,0.8206303045618049,0.7784533967320031,0.8088720553907117,0.7787244394444821,0.6981717880581607,0.7373073865780025,0.23098993259534997,0.6724457957573281,0.806905568328804,0.7645579212659376,0.650186966209324,0.8339317036418394,0.7855367952621887,0.8385518602894494,0.8094985821587117,0.7006514369084766,0.52776853480285,0.8131054162813173,1.0,0.9390484237932039,-0.0014646649680176147,0.7947753521779649,0.7703376340333703,0.7751184815123466,0.7025850036931959,0.7272129553548585,-0.7686779836260307,0.05777954789114313,0.655381182652232,0.7324029985063799,0.7249455369205825,-0.027816795722379023,0.01003608036332528,0.014960295918593797,0.044400719151658496,0.018960761807025137,0.056734534511550354,-0.09397853057414236,-0.0017324359906609487,0.1484767965612943,-0.20601236870915765,0.010053752401550887,0.017341283412741885,0.005182237352327863,0.021325883855406354,0.0008451214200618615,0.0003653619806112273,0.021368209315927107,0.05116980004823722,0.010549436248682348,0.01463672400799835,0.003348931531370603,0.02021683438468167,0.006877678912952117,-0.019520762094437635,-0.0021869769006631415,-0.019617713926231094,0.05038971525016948,-0.04582753649333576,0.0029118719286475464,0.0908210156020671,0.04334956955959922,0.09372258138480472,0.04538893691467961,0.08981942735687105,0.09601153695617301,-0.0074023918045099816,0.005263354138862644,0.4986591313193456,0.27515096496683955,0.2752299520845755,0.27458958914582354,0.27570901484263555,0.12766741491394232,0.00158703667072245,0.04186282552362813
영업외비용,0.8465707692817555,0.8174710538830086,0.8320913029854863,0.8477414404940787,0.7903168679159368,0.8515924574897044,0.8084001751118323,0.7014122662590314,0.7663787678632016,0.2036987159182292,0.7048794030280014,0.8514134242618125,0.8151514088291144,0.6910879560072695,0.8661661605217365,0.8116882096864247,0.8682556953284501,0.8322262285586002,0.7223054461284645,0.5457482319644346,0.8487397084834596,0.9390484237932039,1.0,-0.0017668393524975829,0.7744265602913166,0.7729730661753621,0.7487811154429795,0.7062642541893882,0.779533426714606,-0.7985642422810908,0.022292012413304033,0.6198244074378401,0.7491856711042236,0.8017032543120762,-0.019264175311638786,0.010337874508823954,0.004346223946893441,0.053506094153917244,0.022963919261516207,0.0689730775798715,-0.10096883772791666,0.0020635523300009907,0.15707067698735214,-0.2112349607485717,0.009766311751059121,-0.012949738955717207,0.0015990060772800407,0.012966331275835038,0.0001207541852568637,-0.0033454093737127722,0.006743023079855471,0.031429964255898946,0.006034499159700614,-0.005283633486663016,-0.00519198954547119,0.0014484712420347744,0.012659308804574616,-0.019780536572035993,-0.0008401842152765115,-0.02207721920014128,0.05055628197382662,-0.04590066966720237,0.009374719889032624,0.09073620368522493,0.042990256433202964,0.08456892090150901,0.048048599218594924,0.08752030487141431,0.09479568642237547,-0.04258053312332075,0.010854756403339553,0.4681318839932185,0.2622467828450829,0.262339168190206,0.2617346106298132,0.26279123559360784,0.12159576953142534,-0.0011350954837649073,0.03770900141881818
이자보상배율,-0.001589464876236385,-0.0014457499687517178,-0.0012132995497011467,-0.0017990909857925064,-0.002013232484923035,-0.0018742686936364763,-0.001187306498734617,-0.0013917473264296063,0.0009609709751507281,-0.0013467987410016723,-0.001102950801782372,-0.0018033424876040894,-0.0018734980825085346,-0.002246656894224034,-0.0018274286774673262,-0.00256669516680689,-0.0012056487584863936,-0.0013451269230919714,-0.00024361024704707546,-0.001457601792174319,-9.00580145160384e-05,-0.0014646649680176147,-0.0017668393524975829,1.0,0.00029604813214940083,0.0005812359794783933,0.00011073699121111612,-0.0011308040363320225,0.0006849735028369488,0.0009825068006418265,-0.0038207981413921734,0.008060063060235023,-0.0017969838708574762,-0.0023693952031744975,0.006270224928769972,0.0023464214602737705,0.0014707110276571413,-0.0023155925023485608,-0.00255353590417543,-0.0016019250246035552,-0.003755544487158979,-0.0013988689792282765,0.00037647198032361435,0.0006089357056741144,0.0013485752855706607,0.005267403497892686,0.00038427333723083877,0.0008036249775397714,-0.00017444772081061496,-6.409801265895972e-05,-0.0025736921593711992,7.903494033648246e-05,-0.001157243232591882,-0.004048272281233105,0.004504290915331002,-0.0008568329899656293,-0.00015433834493669042,-0.0013418924277872992,-0.0006809324029364921,0.020271712335818745,-0.0018107557389000785,-0.008936701531802288,-0.0005017386708634126,-0.011390481156573713,-0.007341349493748857,-0.009640536370013358,-0.00737840836909146,-0.011317938658178428,-0.011417135470904484,-0.010266721825311409,-0.001006779148168118,-7.537573615049348e-05,-0.0002807516235300462,-0.0002822563707332536,-0.0002914148475344402,-0.00027848964391475,-0.0024677388244593334,-7.891619327387019e-05,0.007521249064560196
법인세비용차감전손익,0.8874159797064245,0.8655279207627115,0.8463295549695075,0.874510396133184,0.8088913573186868,0.8159356879757214,0.9163694474701296,0.6823076400928928,0.8070652229438275,0.1957577270946839,0.8734120568251243,0.8438128253747992,0.8213985824044922,0.6969749771589602,0.8581743173380527,0.7431692690646159,0.872288142058286,0.7989390237506504,0.8164606332416103,0.656663808281631,0.9620761026275397,0.7947753521779649,0.7744265602913166,0.00029604813214940083,1.0,0.9572505510263243,0.9792745980916353,0.6935023989223345,0.8751477127932731,-0.8782711906616294,-0.003751144939224442,0.6262661772031041,0.7310872280136225,0.7469435584962894,0.07478988005168168,0.043933130841550046,0.03842972973560568,0.02113220851110856,-0.006275113247086258,0.03984743663042266,-0.0808436542778069,-0.009298538309092394,0.3238559598925273,-0.3381257604002186,0.023531237528471083,0.057919682587620265,0.012425031631202151,0.024699826703226145,0.0022020188093167807,0.0031122375358840484,0.020021341061788888,0.04572718063840819,0.0015600080396481332,0.03220559379487882,-0.024930695492914823,0.014767598174239694,-0.004216125216890899,-0.016508631504121553,0.028268904027241908,0.039308808008162194,0.0369029226892256,-0.06354208493654867,0.030715235588723185,0.13396644320815992,0.06242891185481411,0.12467562824839497,0.08207845717633844,0.12121958267325829,0.12361436545531947,-0.008007514228750357,0.03408408259170361,0.5249082270588861,0.3655074430516941,0.36544490185895895,0.36479662887634257,0.36590564826330174,0.09475373198221211,0.0015099596549066551,0.05728008052718622
법인세비용,0.875307531993779,0.8568256363007521,0.8337261913227425,0.8596614048149246,0.7816314853019838,0.7967876306400478,0.8975502171800824,0.659857381195891,0.8039579170135808,0.16993282289465408,0.8487692390880945,0.834371223036054,0.8120920060555324,0.6880823274411945,0.8496819699674711,0.7276874158521469,0.8571496204092022,0.7817529826367963,0.815876829330447,0.6692349266092995,0.9473907714860718,0.7703376340333703,0.7729730661753621,0.0005812359794783933,0.9572505510263243,1.0,0.9208001907845349,0.6684852208282915,0.8557826094884197,-0.8499005307945848,-0.015835772054130202,0.5722685079923255,0.7066656714885471,0.7428636239387824,0.08155544020746962,0.03611083120321149,0.02638325188747785,0.025395710177352312,-0.002325627646251972,0.043518346143931914,-0.08372041657196186,-0.007098204506450548,0.3325878073560339,-0.34437737022914916,0.01937107187616952,0.036306994957777734,0.009153195471986744,0.02211302896286002,0.0007977220778545371,0.001551798827874806,0.012202357198004474,0.037614568838235926,-0.0028131409602102325,0.019594935971944394,-0.027434467477977523,0.010241610065676468,-0.0022087400003159745,-0.016420186664137547,0.03698365785088923,0.031630950415833615,0.03974517991608465,-0.06289436650209736,0.03951604775874632,0.13413468735556822,0.06188555573671734,0.1210293513895727,0.08713282378830291,0.12144972795333908,0.1224902938139918,-0.025432820789106667,0.0424678675231627,0.4534372195608271,0.3696244071073858,0.36956043572389613,0.3689163339379564,0.3700221921237041,0.06034843885246595,-0.002125791675219022,0.04577901163531811
당기순이익,0.8639689844011754,0.8438951429979008,0.8240612097099653,0.84974197025012,0.7881597088166911,0.7960974278050506,0.8946676237567524,0.6645281413394769,0.7857572317053962,0.19843456164185116,0.8636193311052969,0.8196853345191153,0.7992506322490515,0.6777273100930294,0.8327323631586615,0.7216714513311249,0.8483769132467841,0.776187748326429,0.7927963667512351,0.6360435410059321,0.9356370690977968,0.7751184815123466,0.7487811154429795,0.00011073699121111612,0.9792745980916353,0.9208001907845349,1.0,0.6768200507336226,0.8551032143966695,-0.8608503142357357,-0.005645830731821771,0.6188095589717079,0.7117476191311685,0.7229587609928725,0.07701599008475733,0.04570018861148899,0.0914689770585361,0.01827349879235722,-0.008732753988449261,0.037529258992940906,-0.07783699694285318,-0.009833870738968412,0.32658524030732117,-0.3309764330664687,0.029921823545446244,0.08318531478141863,0.01306034309350961,0.01793023145751298,0.0019785782797120594,0.006065246758551859,0.02294438150013874,0.039642962989927186,0.0016045991160357998,0.03999268403918495,-0.029984110952878475,0.012274179341695392,-0.004938891890760329,-0.01676143303871711,0.024933907553023348,0.0477569510094674,0.03177838192286217,-0.06448259712707274,0.027251909347884976,0.136881775515325,0.06934479075166224,0.1189045454187938,0.09369113186927226,0.12530354368511518,0.12042954668393425,0.023609601131704603,0.03128340408804605,0.5204145950117006,0.36198065309108796,0.36176871170832503,0.36114590216854786,0.36220201781968214,0.09820976155136621,0.0013560520055591523,0.06014552875965622
기초자본금,0.7144877703037406,0.6981341762643186,0.7291145229999586,0.6891643862138618,0.662113857588476,0.6836007378314277,0.6924251951810182,0.9875688462089001,0.6353770923102752,0.15822628368295266,0.6713386426170497,0.7125057498710934,0.6995265041588467,0.5636848174047635,0.7052363771095767,0.6122080740394905,0.6893585144244965,0.6303252938710743,0.6374833249590385,0.44871863553877483,0.7303625063829983,0.7025850036931959,0.7062642541893882,-0.0011308040363320225,0.6935023989223345,0.6684852208282915,0.6768200507336226,1.0,0.6496490875229536,-0.6884166379191603,0.02952809097738423,0.6217133236029301,0.6416872305072905,0.6660166209681948,0.021172427310721595,0.02244104364739265,0.016351939872674696,0.04747259399790446,0.019519499133029413,0.06326874186766825,-0.08905921446957199,0.0006720457735460157,-0.02380659076453506,0.016671812083474596,0.010537952532441207,0.007238843059081371,0.0029018613923144465,-0.015719037811556067,-0.0008991211815247858,-0.0034224148020783225,-0.029868461931059912,-0.01142411923163091,-0.01388942727968009,-0.02345450575389759,-0.045952816572873395,0.01201303218235495,0.008041362878239387,-0.01906114323255421,-0.005819604798715054,0.0041655524136045416,0.05309582276899058,-0.06298438084272961,3.0608750522579586e-05,0.09794529485116683,0.04647065348188414,0.07031550985380948,0.055807729883602455,0.09269491658683784,0.09613571781568521,-0.033095535444343835,0.0015349820856402437,0.3814482437110003,0.16734735381700308,0.1674157493259079,0.16679371793035,0.16793477357751962,0.11697119575784969,0.00016342857828931045,0.023188092655553067
